"danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature"
0.75,0.878,4,-3.656,0,0.0314,0.342,0,0.0786,0.821,145.03,audio_features,2PTeGHP5LLeM7BcDPG0wO2,spotify:track:2PTeGHP5LLeM7BcDPG0wO2,https://api.spotify.com/v1/tracks/2PTeGHP5LLeM7BcDPG0wO2,https://api.spotify.com/v1/audio-analysis/2PTeGHP5LLeM7BcDPG0wO2,278586,4
0.672,0.807,9,-3.71,0,0.0268,0.694,0.00000608,0.0495,0.67,135.019,audio_features,0HlqgH4NBEmR1ujfbWT6Qx,spotify:track:0HlqgH4NBEmR1ujfbWT6Qx,https://api.spotify.com/v1/tracks/0HlqgH4NBEmR1ujfbWT6Qx,https://api.spotify.com/v1/audio-analysis/0HlqgH4NBEmR1ujfbWT6Qx,334222,4
0.732,0.805,2,-3.851,1,0.032,0.344,0.0000371,0.148,0.813,145.974,audio_features,5fCbD4KAJ06XwZa4Tum4FK,spotify:track:5fCbD4KAJ06XwZa4Tum4FK,https://api.spotify.com/v1/tracks/5fCbD4KAJ06XwZa4Tum4FK,https://api.spotify.com/v1/audio-analysis/5fCbD4KAJ06XwZa4Tum4FK,286027,4
0.776,0.809,4,-3.923,1,0.0339,0.315,0,0.0966,0.783,140.065,audio_features,7H1YnrEgi5QW8UFxXi2Jtc,spotify:track:7H1YnrEgi5QW8UFxXi2Jtc,https://api.spotify.com/v1/tracks/7H1YnrEgi5QW8UFxXi2Jtc,https://api.spotify.com/v1/audio-analysis/7H1YnrEgi5QW8UFxXi2Jtc,310238,4
0.702,0.711,7,-5.9,1,0.0299,0.653,0,0.0518,0.762,140.093,audio_features,73InguSWMdjL62Gtamogmq,spotify:track:73InguSWMdjL62Gtamogmq,https://api.spotify.com/v1/tracks/73InguSWMdjL62Gtamogmq,https://api.spotify.com/v1/audio-analysis/73InguSWMdjL62Gtamogmq,280774,4
0.81,0.799,5,-4.537,0,0.0351,0.19,0.0000085,0.0568,0.877,135.037,audio_features,6O3Mj1OKKomra2Kcc6ewc2,spotify:track:6O3Mj1OKKomra2Kcc6ewc2,https://api.spotify.com/v1/tracks/6O3Mj1OKKomra2Kcc6ewc2,https://api.spotify.com/v1/audio-analysis/6O3Mj1OKKomra2Kcc6ewc2,291556,4
0.721,0.853,11,-3.501,0,0.0385,0.498,0,0.0925,0.704,144.991,audio_features,5zs8Q6peZ8Eww2ARpzH5Ss,spotify:track:5zs8Q6peZ8Eww2ARpzH5Ss,https://api.spotify.com/v1/tracks/5zs8Q6peZ8Eww2ARpzH5Ss,https://api.spotify.com/v1/audio-analysis/5zs8Q6peZ8Eww2ARpzH5Ss,244965,4
0.777,0.809,2,-5.437,0,0.0462,0.651,0.00000162,0.0675,0.791,145.098,audio_features,6CQifKTN8X4yZ0j5MPCPG5,spotify:track:6CQifKTN8X4yZ0j5MPCPG5,https://api.spotify.com/v1/tracks/6CQifKTN8X4yZ0j5MPCPG5,https://api.spotify.com/v1/audio-analysis/6CQifKTN8X4yZ0j5MPCPG5,309145,4
0.713,0.85,2,-2.794,0,0.0319,0.525,0.00000495,0.0542,0.911,150.043,audio_features,0G26frDpB7V8W0y9vLxk8S,spotify:track:0G26frDpB7V8W0y9vLxk8S,https://api.spotify.com/v1/tracks/0G26frDpB7V8W0y9vLxk8S,https://api.spotify.com/v1/audio-analysis/0G26frDpB7V8W0y9vLxk8S,281600,4
0.7,0.929,2,-3.372,0,0.0359,0.327,0,0.0614,0.71,95.028,audio_features,29MDVuBodghgHLhmQbVNzA,spotify:track:29MDVuBodghgHLhmQbVNzA,https://api.spotify.com/v1/tracks/29MDVuBodghgHLhmQbVNzA,https://api.spotify.com/v1/audio-analysis/29MDVuBodghgHLhmQbVNzA,280396,4
0.719,0.891,5,-2.869,1,0.0324,0.268,0,0.0552,0.737,139.953,audio_features,5nuIxDkrw1UUwDjkHxH6Bt,spotify:track:5nuIxDkrw1UUwDjkHxH6Bt,https://api.spotify.com/v1/tracks/5nuIxDkrw1UUwDjkHxH6Bt,https://api.spotify.com/v1/audio-analysis/5nuIxDkrw1UUwDjkHxH6Bt,222254,4
0.852,0.885,7,-3.559,1,0.04,0.341,0,0.0738,0.921,130.053,audio_features,0qKB1rViRXSXk2EuxFGtsE,spotify:track:0qKB1rViRXSXk2EuxFGtsE,https://api.spotify.com/v1/tracks/0qKB1rViRXSXk2EuxFGtsE,https://api.spotify.com/v1/audio-analysis/0qKB1rViRXSXk2EuxFGtsE,318295,4
0.712,0.792,2,-4.097,1,0.038,0.257,0,0.0693,0.686,145.008,audio_features,4KHliRgReZuaPQudcdmdMG,spotify:track:4KHliRgReZuaPQudcdmdMG,https://api.spotify.com/v1/tracks/4KHliRgReZuaPQudcdmdMG,https://api.spotify.com/v1/audio-analysis/4KHliRgReZuaPQudcdmdMG,305921,4
0.738,0.829,9,-3.023,0,0.0261,0.349,0,0.0496,0.703,105.074,audio_features,1bfJoLjmQJVvWzXbfR7ind,spotify:track:1bfJoLjmQJVvWzXbfR7ind,https://api.spotify.com/v1/tracks/1bfJoLjmQJVvWzXbfR7ind,https://api.spotify.com/v1/audio-analysis/1bfJoLjmQJVvWzXbfR7ind,349714,4
0.725,0.846,9,-4.739,1,0.0288,0.321,0.00000341,0.12,0.908,140.001,audio_features,28xMkOmvaf0M00hYl55KsV,spotify:track:28xMkOmvaf0M00hYl55KsV,https://api.spotify.com/v1/tracks/28xMkOmvaf0M00hYl55KsV,https://api.spotify.com/v1/audio-analysis/28xMkOmvaf0M00hYl55KsV,242727,4
0.708,0.854,7,-3.817,1,0.0354,0.357,0.00000583,0.203,0.877,158.033,audio_features,6vZgoE27R7z7GdyS7n06gr,spotify:track:6vZgoE27R7z7GdyS7n06gr,https://api.spotify.com/v1/tracks/6vZgoE27R7z7GdyS7n06gr,https://api.spotify.com/v1/audio-analysis/6vZgoE27R7z7GdyS7n06gr,311595,4
0.76,0.794,9,-3.957,1,0.0273,0.276,0.000295,0.109,0.752,135.045,audio_features,4l4WQo0qM46hcK2uIwokZo,spotify:track:4l4WQo0qM46hcK2uIwokZo,https://api.spotify.com/v1/tracks/4l4WQo0qM46hcK2uIwokZo,https://api.spotify.com/v1/audio-analysis/4l4WQo0qM46hcK2uIwokZo,281115,4
0.792,0.844,9,-4.545,0,0.0305,0.462,0.000067,0.327,0.898,145.086,audio_features,7bBRXvefmL8omJgvPFyNWV,spotify:track:7bBRXvefmL8omJgvPFyNWV,https://api.spotify.com/v1/tracks/7bBRXvefmL8omJgvPFyNWV,https://api.spotify.com/v1/audio-analysis/7bBRXvefmL8omJgvPFyNWV,316028,4
0.878,0.817,4,-4.223,1,0.0333,0.251,0.0000602,0.153,0.914,130.005,audio_features,3kGQ1kfc40GYtxvtaDB4tc,spotify:track:3kGQ1kfc40GYtxvtaDB4tc,https://api.spotify.com/v1/tracks/3kGQ1kfc40GYtxvtaDB4tc,https://api.spotify.com/v1/audio-analysis/3kGQ1kfc40GYtxvtaDB4tc,313130,4
0.856,0.827,2,-5.037,0,0.0312,0.198,0.0000486,0.0593,0.899,124.991,audio_features,4FusjBvNiF6WOQFBLEHt7F,spotify:track:4FusjBvNiF6WOQFBLEHt7F,https://api.spotify.com/v1/tracks/4FusjBvNiF6WOQFBLEHt7F,https://api.spotify.com/v1/audio-analysis/4FusjBvNiF6WOQFBLEHt7F,316133,4
0.62,0.935,7,-3.16,1,0.0291,0.198,0,0.0763,0.941,150.003,audio_features,3tO3CHarmD8QLJVu60xMhL,spotify:track:3tO3CHarmD8QLJVu60xMhL,https://api.spotify.com/v1/tracks/3tO3CHarmD8QLJVu60xMhL,https://api.spotify.com/v1/audio-analysis/3tO3CHarmD8QLJVu60xMhL,272000,4
0.684,0.843,7,-4.202,0,0.0343,0.415,0.00000176,0.0776,0.748,90.035,audio_features,2KJlluV0PDie5NBKYcuJIX,spotify:track:2KJlluV0PDie5NBKYcuJIX,https://api.spotify.com/v1/tracks/2KJlluV0PDie5NBKYcuJIX,https://api.spotify.com/v1/audio-analysis/2KJlluV0PDie5NBKYcuJIX,403027,4
0.692,0.635,5,-6.125,0,0.0288,0.275,0.00383,0.092,0.869,133.061,audio_features,7IaxpYX3YWoVe8wqXbVGVa,spotify:track:7IaxpYX3YWoVe8wqXbVGVa,https://api.spotify.com/v1/tracks/7IaxpYX3YWoVe8wqXbVGVa,https://api.spotify.com/v1/audio-analysis/7IaxpYX3YWoVe8wqXbVGVa,382556,4
0.647,0.878,2,-3.63,1,0.0328,0.415,0.000761,0.115,0.924,163.139,audio_features,3POgqLTJuu6S3pgzz5GMfS,spotify:track:3POgqLTJuu6S3pgzz5GMfS,https://api.spotify.com/v1/tracks/3POgqLTJuu6S3pgzz5GMfS,https://api.spotify.com/v1/audio-analysis/3POgqLTJuu6S3pgzz5GMfS,257800,4
0.834,0.811,4,-4.806,1,0.03,0.373,0.00000624,0.0627,0.791,130.025,audio_features,4A9MDcDoEoOfn2FFeXYYjy,spotify:track:4A9MDcDoEoOfn2FFeXYYjy,https://api.spotify.com/v1/tracks/4A9MDcDoEoOfn2FFeXYYjy,https://api.spotify.com/v1/audio-analysis/4A9MDcDoEoOfn2FFeXYYjy,275945,4
0.71,0.852,2,-3.919,1,0.0357,0.427,0.00000104,0.103,0.679,145.084,audio_features,4WuvfRvdZANqytiiaYCVIT,spotify:track:4WuvfRvdZANqytiiaYCVIT,https://api.spotify.com/v1/tracks/4WuvfRvdZANqytiiaYCVIT,https://api.spotify.com/v1/audio-analysis/4WuvfRvdZANqytiiaYCVIT,233497,4
0.675,0.86,0,-4.509,1,0.0413,0.59,0.0131,0.167,0.535,163.169,audio_features,0CMApvg4mt20buTfyLp1OH,spotify:track:0CMApvg4mt20buTfyLp1OH,https://api.spotify.com/v1/tracks/0CMApvg4mt20buTfyLp1OH,https://api.spotify.com/v1/audio-analysis/0CMApvg4mt20buTfyLp1OH,234918,4
0.701,0.677,7,-5.235,0,0.0272,0.7,0.000876,0.0711,0.547,132.049,audio_features,0JjAki0cbYMQhS3GJ6gUgo,spotify:track:0JjAki0cbYMQhS3GJ6gUgo,https://api.spotify.com/v1/tracks/0JjAki0cbYMQhS3GJ6gUgo,https://api.spotify.com/v1/audio-analysis/0JjAki0cbYMQhS3GJ6gUgo,370711,4
0.593,0.806,7,-4.072,0,0.0334,0.272,0.0021,0.134,0.788,170.062,audio_features,0aLmigcFNuv81TxQ1nwLtP,spotify:track:0aLmigcFNuv81TxQ1nwLtP,https://api.spotify.com/v1/tracks/0aLmigcFNuv81TxQ1nwLtP,https://api.spotify.com/v1/audio-analysis/0aLmigcFNuv81TxQ1nwLtP,336000,4
0.586,0.898,2,-4.289,1,0.0314,0.429,0.00192,0.13,0.911,163.141,audio_features,5f1CSLXg7F1Xpm3BnHdVP8,spotify:track:5f1CSLXg7F1Xpm3BnHdVP8,https://api.spotify.com/v1/tracks/5f1CSLXg7F1Xpm3BnHdVP8,https://api.spotify.com/v1/audio-analysis/5f1CSLXg7F1Xpm3BnHdVP8,258263,4
0.728,0.718,0,-5.958,0,0.0297,0.438,0.0000229,0.1,0.611,137.073,audio_features,74EJTmmSqPtvCgYwaFmrK4,spotify:track:74EJTmmSqPtvCgYwaFmrK4,https://api.spotify.com/v1/tracks/74EJTmmSqPtvCgYwaFmrK4,https://api.spotify.com/v1/audio-analysis/74EJTmmSqPtvCgYwaFmrK4,284881,4
0.547,0.81,5,-5.234,0,0.036,0.186,0.00195,0.332,0.825,184.999,audio_features,4rm69RdcOmkb9tpDpsG8w4,spotify:track:4rm69RdcOmkb9tpDpsG8w4,https://api.spotify.com/v1/tracks/4rm69RdcOmkb9tpDpsG8w4,https://api.spotify.com/v1/audio-analysis/4rm69RdcOmkb9tpDpsG8w4,288000,4
0.632,0.823,4,-5.226,0,0.0303,0.462,0.014,0.101,0.709,160.043,audio_features,2IRreKFbOcFalsecFIQC45,spotify:track:2IRreKFbOcFalsecFIQC45,https://api.spotify.com/v1/tracks/2IRreKFbOcFalsecFIQC45,https://api.spotify.com/v1/audio-analysis/2IRreKFbOcFalsecFIQC45,345000,4
0.559,0.703,5,-5.916,0,0.0309,0.79,0.000253,0.174,0.598,151.016,audio_features,7tOvFc3ltBiivPdMSxV6Ic,spotify:track:7tOvFc3ltBiivPdMSxV6Ic,https://api.spotify.com/v1/tracks/7tOvFc3ltBiivPdMSxV6Ic,https://api.spotify.com/v1/audio-analysis/7tOvFc3ltBiivPdMSxV6Ic,443742,4
0.535,0.795,2,-5.168,0,0.0348,0.683,0.0000178,0.0672,0.681,167.093,audio_features,7pHKcajsZepBetstyzkuU3,spotify:track:7pHKcajsZepBetstyzkuU3,https://api.spotify.com/v1/tracks/7pHKcajsZepBetstyzkuU3,https://api.spotify.com/v1/audio-analysis/7pHKcajsZepBetstyzkuU3,426240,4
0.627,0.8,7,-5.942,0,0.0308,0.655,0,0.0687,0.555,105.508,audio_features,6ugpvPlH2ZUCOfltTN1fDD,spotify:track:6ugpvPlH2ZUCOfltTN1fDD,https://api.spotify.com/v1/tracks/6ugpvPlH2ZUCOfltTN1fDD,https://api.spotify.com/v1/audio-analysis/6ugpvPlH2ZUCOfltTN1fDD,290665,4
0.596,0.724,1,-6.433,0,0.0345,0.717,0.00000142,0.11,0.76,147.053,audio_features,2TAJD9uCTty7JMSvPN9Nog,spotify:track:2TAJD9uCTty7JMSvPN9Nog,https://api.spotify.com/v1/tracks/2TAJD9uCTty7JMSvPN9Nog,https://api.spotify.com/v1/audio-analysis/2TAJD9uCTty7JMSvPN9Nog,348604,4
0.64,0.862,5,-5.428,1,0.0437,0.733,0,0.0736,0.623,137.078,audio_features,5xbavCDwzbSOycgqL5RxfM,spotify:track:5xbavCDwzbSOycgqL5RxfM,https://api.spotify.com/v1/tracks/5xbavCDwzbSOycgqL5RxfM,https://api.spotify.com/v1/audio-analysis/5xbavCDwzbSOycgqL5RxfM,362371,4
0.562,0.726,4,-6.837,0,0.0325,0.827,0.0244,0.0722,0.65,159.069,audio_features,3alBHNSdcvi4lTAEem02j9,spotify:track:3alBHNSdcvi4lTAEem02j9,https://api.spotify.com/v1/tracks/3alBHNSdcvi4lTAEem02j9,https://api.spotify.com/v1/audio-analysis/3alBHNSdcvi4lTAEem02j9,313104,4
0.498,0.772,9,-6.003,0,0.0388,0.83,0.00996,0.103,0.476,156.961,audio_features,7lno3vJHRPqNhkyOcX2Dq2,spotify:track:7lno3vJHRPqNhkyOcX2Dq2,https://api.spotify.com/v1/tracks/7lno3vJHRPqNhkyOcX2Dq2,https://api.spotify.com/v1/audio-analysis/7lno3vJHRPqNhkyOcX2Dq2,344790,4
0.552,0.718,11,-6.407,0,0.0348,0.812,0.00115,0.0751,0.612,151.052,audio_features,3S5QNFW6hdwIhqiqn6uYp2,spotify:track:3S5QNFW6hdwIhqiqn6uYp2,https://api.spotify.com/v1/tracks/3S5QNFW6hdwIhqiqn6uYp2,https://api.spotify.com/v1/audio-analysis/3S5QNFW6hdwIhqiqn6uYp2,345809,4
0.605,0.733,2,-6.704,1,0.0388,0.814,0.000124,0.129,0.581,151.081,audio_features,5oswkJRkDODe2RlaaAxlrp,spotify:track:5oswkJRkDODe2RlaaAxlrp,https://api.spotify.com/v1/tracks/5oswkJRkDODe2RlaaAxlrp,https://api.spotify.com/v1/audio-analysis/5oswkJRkDODe2RlaaAxlrp,394136,4
0.59,0.737,4,-6.022,0,0.0301,0.776,0.00103,0.234,0.529,150.986,audio_features,5rh8y78KmbiiAOfpis2LUg,spotify:track:5rh8y78KmbiiAOfpis2LUg,https://api.spotify.com/v1/tracks/5rh8y78KmbiiAOfpis2LUg,https://api.spotify.com/v1/audio-analysis/5rh8y78KmbiiAOfpis2LUg,393091,4
0.734,0.596,9,-6.57,1,0.0353,0.0866,0.0396,0.109,0.691,145.055,audio_features,0zRHKoKogd5qLxSD3DIhDf,spotify:track:0zRHKoKogd5qLxSD3DIhDf,https://api.spotify.com/v1/tracks/0zRHKoKogd5qLxSD3DIhDf,https://api.spotify.com/v1/audio-analysis/0zRHKoKogd5qLxSD3DIhDf,306500,4
0.727,0.667,0,-6.399,1,0.0479,0.647,0.494,0.0994,0.58,149.988,audio_features,0LsUL7ZD8pIx5Hqb722ZbO,spotify:track:0LsUL7ZD8pIx5Hqb722ZbO,https://api.spotify.com/v1/tracks/0LsUL7ZD8pIx5Hqb722ZbO,https://api.spotify.com/v1/audio-analysis/0LsUL7ZD8pIx5Hqb722ZbO,232000,4
0.746,0.825,4,-5.041,1,0.0305,0.364,0.00113,0.116,0.692,139.99,audio_features,3gc0A6kq5VBt3DMomhOFDn,spotify:track:3gc0A6kq5VBt3DMomhOFDn,https://api.spotify.com/v1/tracks/3gc0A6kq5VBt3DMomhOFDn,https://api.spotify.com/v1/audio-analysis/3gc0A6kq5VBt3DMomhOFDn,302476,4
0.715,0.705,9,-6.701,1,0.0334,0.532,0.0925,0.101,0.92,149.986,audio_features,2qUpn6rytN2eXMnuAGMcXJ,spotify:track:2qUpn6rytN2eXMnuAGMcXJ,https://api.spotify.com/v1/tracks/2qUpn6rytN2eXMnuAGMcXJ,https://api.spotify.com/v1/audio-analysis/2qUpn6rytN2eXMnuAGMcXJ,241037,4
0.696,0.662,0,-6.657,0,0.028,0.369,0.277,0.141,0.58,138.11,audio_features,0M9OB89apsncJtjNzo959v,spotify:track:0M9OB89apsncJtjNzo959v,https://api.spotify.com/v1/tracks/0M9OB89apsncJtjNzo959v,https://api.spotify.com/v1/audio-analysis/0M9OB89apsncJtjNzo959v,316500,4
0.748,0.77,2,-5.803,1,0.0337,0.407,0.0104,0.222,0.924,145.103,audio_features,2dRqUjjH6yf4VkfmmO6LBI,spotify:track:2dRqUjjH6yf4VkfmmO6LBI,https://api.spotify.com/v1/tracks/2dRqUjjH6yf4VkfmmO6LBI,https://api.spotify.com/v1/audio-analysis/2dRqUjjH6yf4VkfmmO6LBI,261426,4
0.755,0.652,4,-7.856,1,0.0325,0.628,0.0554,0.13,0.805,139.999,audio_features,22LViqh4gYzp5Wb162myfU,spotify:track:22LViqh4gYzp5Wb162myfU,https://api.spotify.com/v1/tracks/22LViqh4gYzp5Wb162myfU,https://api.spotify.com/v1/audio-analysis/22LViqh4gYzp5Wb162myfU,310587,4
0.787,0.657,4,-6.53,0,0.0278,0.404,0.00265,0.36,0.438,125.055,audio_features,5Y2TtQjjAi1g3mBf9WVOlx,spotify:track:5Y2TtQjjAi1g3mBf9WVOlx,https://api.spotify.com/v1/tracks/5Y2TtQjjAi1g3mBf9WVOlx,https://api.spotify.com/v1/audio-analysis/5Y2TtQjjAi1g3mBf9WVOlx,235759,4
0.71,0.691,2,-6.536,1,0.0348,0.413,0.362,0.0742,0.927,145.001,audio_features,6b0Sw5YNdfHi3e6hvCurEQ,spotify:track:6b0Sw5YNdfHi3e6hvCurEQ,https://api.spotify.com/v1/tracks/6b0Sw5YNdfHi3e6hvCurEQ,https://api.spotify.com/v1/audio-analysis/6b0Sw5YNdfHi3e6hvCurEQ,319356,4
0.642,0.792,9,-7.014,0,0.0295,0.163,0.444,0.327,0.743,149.997,audio_features,1RffTMQUh6v2Kg1JH7pqzU,spotify:track:1RffTMQUh6v2Kg1JH7pqzU,https://api.spotify.com/v1/tracks/1RffTMQUh6v2Kg1JH7pqzU,https://api.spotify.com/v1/audio-analysis/1RffTMQUh6v2Kg1JH7pqzU,361075,4
0.655,0.7,2,-6.708,0,0.0255,0.238,0.00901,0.09,0.474,137.948,audio_features,7eL75r1weKGZvLBqjfPXSV,spotify:track:7eL75r1weKGZvLBqjfPXSV,https://api.spotify.com/v1/tracks/7eL75r1weKGZvLBqjfPXSV,https://api.spotify.com/v1/audio-analysis/7eL75r1weKGZvLBqjfPXSV,327168,4
0.657,0.596,9,-7.462,0,0.0289,0.436,0.317,0.0894,0.674,144.086,audio_features,7ASDDek4wrTRSHo8mbfjYo,spotify:track:7ASDDek4wrTRSHo8mbfjYo,https://api.spotify.com/v1/tracks/7ASDDek4wrTRSHo8mbfjYo,https://api.spotify.com/v1/audio-analysis/7ASDDek4wrTRSHo8mbfjYo,331682,4
0.552,0.893,0,-6.818,1,0.0345,0.0102,0.0803,0.149,0.685,165.017,audio_features,4u287RTxZWQ3rt7CTR1UBO,spotify:track:4u287RTxZWQ3rt7CTR1UBO,https://api.spotify.com/v1/tracks/4u287RTxZWQ3rt7CTR1UBO,https://api.spotify.com/v1/audio-analysis/4u287RTxZWQ3rt7CTR1UBO,346182,4
0.533,0.869,7,-5.822,1,0.0369,0.0044,0.0438,0.0472,0.577,179.982,audio_features,7HnAsjN9gR7onoBieuydMv,spotify:track:7HnAsjN9gR7onoBieuydMv,https://api.spotify.com/v1/tracks/7HnAsjN9gR7onoBieuydMv,https://api.spotify.com/v1/audio-analysis/7HnAsjN9gR7onoBieuydMv,328000,4
0.64,0.961,8,-4.675,1,0.0376,0.0143,0.376,0.303,0.952,162.016,audio_features,3kb9PMh4RbIYuUXpakOfOU,spotify:track:3kb9PMh4RbIYuUXpakOfOU,https://api.spotify.com/v1/tracks/3kb9PMh4RbIYuUXpakOfOU,https://api.spotify.com/v1/audio-analysis/3kb9PMh4RbIYuUXpakOfOU,285926,4
0.583,0.949,10,-5.168,0,0.0406,0.0288,0.0942,0.346,0.816,166.99,audio_features,6F7v0Z0nqdBqLwzE5I0oyq,spotify:track:6F7v0Z0nqdBqLwzE5I0oyq,https://api.spotify.com/v1/tracks/6F7v0Z0nqdBqLwzE5I0oyq,https://api.spotify.com/v1/audio-analysis/6F7v0Z0nqdBqLwzE5I0oyq,270180,4
0.475,0.931,2,-6.075,1,0.04,0.00243,0.417,0.0732,0.549,183.009,audio_features,5TlEPKfpmbxtaPyS6ROTWs,spotify:track:5TlEPKfpmbxtaPyS6ROTWs,https://api.spotify.com/v1/tracks/5TlEPKfpmbxtaPyS6ROTWs,https://api.spotify.com/v1/audio-analysis/5TlEPKfpmbxtaPyS6ROTWs,365902,4
0.635,0.918,6,-5.063,0,0.0459,0.0342,0.0106,0.213,0.909,165.032,audio_features,7afvgPW2xbCP2gXrXK8e8f,spotify:track:7afvgPW2xbCP2gXrXK8e8f,https://api.spotify.com/v1/tracks/7afvgPW2xbCP2gXrXK8e8f,https://api.spotify.com/v1/audio-analysis/7afvgPW2xbCP2gXrXK8e8f,260364,4
0.678,0.813,6,-8.278,0,0.0357,0.214,0.00478,0.0681,0.526,137.989,audio_features,2hWV1uPmkvNg9L6gNh9Bbh,spotify:track:2hWV1uPmkvNg9L6gNh9Bbh,https://api.spotify.com/v1/tracks/2hWV1uPmkvNg9L6gNh9Bbh,https://api.spotify.com/v1/audio-analysis/2hWV1uPmkvNg9L6gNh9Bbh,292800,4
0.561,0.957,0,-3.735,0,0.0506,0.0453,0.0996,0.42,0.805,148.645,audio_features,7qT8D78OKkfROeoWIjIGOt,spotify:track:7qT8D78OKkfROeoWIjIGOt,https://api.spotify.com/v1/tracks/7qT8D78OKkfROeoWIjIGOt,https://api.spotify.com/v1/audio-analysis/7qT8D78OKkfROeoWIjIGOt,233933,4
0.7,0.88,8,-6.504,1,0.0291,0.0372,0.0284,0.0477,0.978,136.004,audio_features,7eVOoxK9urxor1B3LbIbOy,spotify:track:7eVOoxK9urxor1B3LbIbOy,https://api.spotify.com/v1/tracks/7eVOoxK9urxor1B3LbIbOy,https://api.spotify.com/v1/audio-analysis/7eVOoxK9urxor1B3LbIbOy,215038,4
0.763,0.951,11,-6.359,1,0.0361,0.0939,0.0158,0.0747,0.971,127.987,audio_features,4Z7e1gDGAm19MuBTNBO2KL,spotify:track:4Z7e1gDGAm19MuBTNBO2KL,https://api.spotify.com/v1/tracks/4Z7e1gDGAm19MuBTNBO2KL,https://api.spotify.com/v1/audio-analysis/4Z7e1gDGAm19MuBTNBO2KL,279889,4
0.755,0.974,0,-5.589,1,0.0355,0.115,0.913,0.242,0.947,125.987,audio_features,2QcTXl9Uepba2f7wfQDod9,spotify:track:2QcTXl9Uepba2f7wfQDod9,https://api.spotify.com/v1/tracks/2QcTXl9Uepba2f7wfQDod9,https://api.spotify.com/v1/audio-analysis/2QcTXl9Uepba2f7wfQDod9,253235,4
0.602,0.854,6,-7.756,1,0.0276,0.0281,0.0782,0.175,0.961,134.985,audio_features,5r0ZKaBwmEmozUL2ncD3bc,spotify:track:5r0ZKaBwmEmozUL2ncD3bc,https://api.spotify.com/v1/tracks/5r0ZKaBwmEmozUL2ncD3bc,https://api.spotify.com/v1/audio-analysis/5r0ZKaBwmEmozUL2ncD3bc,278147,4
0.71,0.965,1,-6.526,0,0.0304,0.0852,0.837,0.118,0.972,136.024,audio_features,1J16bdWGtAlR9MD5WdFTIv,spotify:track:1J16bdWGtAlR9MD5WdFTIv,https://api.spotify.com/v1/tracks/1J16bdWGtAlR9MD5WdFTIv,https://api.spotify.com/v1/audio-analysis/1J16bdWGtAlR9MD5WdFTIv,247153,4
0.646,0.969,0,-7.11,1,0.0352,0.147,0.000322,0.0458,0.97,150.056,audio_features,0WRFsLzZyPfAU9x3FZwIEb,spotify:track:0WRFsLzZyPfAU9x3FZwIEb,https://api.spotify.com/v1/tracks/0WRFsLzZyPfAU9x3FZwIEb,https://api.spotify.com/v1/audio-analysis/0WRFsLzZyPfAU9x3FZwIEb,248126,4
0.797,0.982,3,-5.389,0,0.0397,0.149,0.449,0.291,0.973,129.967,audio_features,5mVjIKQiPzE1pSuPdRAJSD,spotify:track:5mVjIKQiPzE1pSuPdRAJSD,https://api.spotify.com/v1/tracks/5mVjIKQiPzE1pSuPdRAJSD,https://api.spotify.com/v1/audio-analysis/5mVjIKQiPzE1pSuPdRAJSD,243719,4
0.63,0.949,2,-7.365,0,0.0413,0.0203,0.0188,0.0911,0.975,150.012,audio_features,5oxMjOLnKBS4TO817UjgBZ,spotify:track:5oxMjOLnKBS4TO817UjgBZ,https://api.spotify.com/v1/tracks/5oxMjOLnKBS4TO817UjgBZ,https://api.spotify.com/v1/audio-analysis/5oxMjOLnKBS4TO817UjgBZ,301482,4
0.729,0.949,5,-6.864,1,0.042,0.0739,0.728,0.275,0.975,149.954,audio_features,69g3dsMdmPZBQ5XliRWM4I,spotify:track:69g3dsMdmPZBQ5XliRWM4I,https://api.spotify.com/v1/tracks/69g3dsMdmPZBQ5XliRWM4I,https://api.spotify.com/v1/audio-analysis/69g3dsMdmPZBQ5XliRWM4I,221968,4
0.739,0.936,1,-5.541,1,0.0322,0.204,0.428,0.295,0.968,116.98,audio_features,33TPOLqqRkPsoH0HYGNCh3,spotify:track:33TPOLqqRkPsoH0HYGNCh3,https://api.spotify.com/v1/tracks/33TPOLqqRkPsoH0HYGNCh3,https://api.spotify.com/v1/audio-analysis/33TPOLqqRkPsoH0HYGNCh3,215792,4
0.712,0.772,10,-4.96,1,0.028,0.034,0.00107,0.0621,0.479,140.005,audio_features,1YICuJvwMZDW6WzM52tCKP,spotify:track:1YICuJvwMZDW6WzM52tCKP,https://api.spotify.com/v1/tracks/1YICuJvwMZDW6WzM52tCKP,https://api.spotify.com/v1/audio-analysis/1YICuJvwMZDW6WzM52tCKP,305088,4
0.837,0.819,8,-4.278,0,0.0363,0.134,0.00000742,0.0739,0.961,134.975,audio_features,6KqHYAfYKYXSwWoVbbRgFT,spotify:track:6KqHYAfYKYXSwWoVbbRgFT,https://api.spotify.com/v1/tracks/6KqHYAfYKYXSwWoVbbRgFT,https://api.spotify.com/v1/audio-analysis/6KqHYAfYKYXSwWoVbbRgFT,236069,4
