"danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","artist","track_name"
0.561,0.736,9,-4.683,1,0.0296,0.182,0.00047,0.417,0.757,167.967,audio_features,1FPksc71T7OFXAkUrvcIr8,spotify:track:1FPksc71T7OFXAkUrvcIr8,https://api.spotify.com/v1/tracks/1FPksc71T7OFXAkUrvcIr8,https://api.spotify.com/v1/audio-analysis/1FPksc71T7OFXAkUrvcIr8,251429,4,yuni-ayunda,Takkan Menyerah
0.581,0.719,0,-6.219,1,0.0306,0.615,0.000476,0.118,0.873,160.041,audio_features,1aoXxo6YgOIu3nUIwne4A5,spotify:track:1aoXxo6YgOIu3nUIwne4A5,https://api.spotify.com/v1/tracks/1aoXxo6YgOIu3nUIwne4A5,https://api.spotify.com/v1/audio-analysis/1aoXxo6YgOIu3nUIwne4A5,316640,4,yuni-ayunda,Asoy Pakde - Senterewe Live - Senterewe Live
0.569,0.724,0,-5.677,0,0.0303,0.821,0.000378,0.205,0.807,164.966,audio_features,35K54faB5H38fxpscFju0c,spotify:track:35K54faB5H38fxpscFju0c,https://api.spotify.com/v1/tracks/35K54faB5H38fxpscFju0c,https://api.spotify.com/v1/audio-analysis/35K54faB5H38fxpscFju0c,239240,4,yuni-ayunda,Janda 7 Kali - Senterewe Live - Senterewe Live
0.555,0.796,11,-4.198,0,0.0349,0.698,0.000024,0.186,0.687,169.98,audio_features,75DziV3IsLSZ1jlX2JV8HN,spotify:track:75DziV3IsLSZ1jlX2JV8HN,https://api.spotify.com/v1/tracks/75DziV3IsLSZ1jlX2JV8HN,https://api.spotify.com/v1/audio-analysis/75DziV3IsLSZ1jlX2JV8HN,299280,4,yuni-ayunda,Alamat Palsu - Senterewe Live - Senterewe Live
0.674,0.503,7,-6.327,1,0.0293,0.911,0.000341,0.114,0.682,145.106,audio_features,53QS6izF68712TxK2pW7Zf,spotify:track:53QS6izF68712TxK2pW7Zf,https://api.spotify.com/v1/tracks/53QS6izF68712TxK2pW7Zf,https://api.spotify.com/v1/audio-analysis/53QS6izF68712TxK2pW7Zf,273840,4,yuni-ayunda,Gabdrung Garingan - Senterewe Live - Senterewe Live
0.453,0.696,0,-6.54,0,0.0533,0.405,0.00887,0.276,0.905,168.321,audio_features,3WSEBgxbvkgZg1no3Ytrqs,spotify:track:3WSEBgxbvkgZg1no3Ytrqs,https://api.spotify.com/v1/tracks/3WSEBgxbvkgZg1no3Ytrqs,https://api.spotify.com/v1/audio-analysis/3WSEBgxbvkgZg1no3Ytrqs,209000,4,yuni-ayunda,Inek - Senterewe Live - Senterewe Live
0.614,0.693,2,-6.145,1,0.0424,0.562,0.058,0.0511,0.961,179.932,audio_features,4GERowkSO2qHSFIxp2tmXd,spotify:track:4GERowkSO2qHSFIxp2tmXd,https://api.spotify.com/v1/tracks/4GERowkSO2qHSFIxp2tmXd,https://api.spotify.com/v1/audio-analysis/4GERowkSO2qHSFIxp2tmXd,273640,4,yuni-ayunda,Malam Pertama - Senterewe Live - Senterewe Live
0.449,0.741,9,-4.93,0,0.0304,0.861,0.0059,0.0869,0.713,156.335,audio_features,4R2l49fj2fGEQ99xrMzxaJ,spotify:track:4R2l49fj2fGEQ99xrMzxaJ,https://api.spotify.com/v1/tracks/4R2l49fj2fGEQ99xrMzxaJ,https://api.spotify.com/v1/audio-analysis/4R2l49fj2fGEQ99xrMzxaJ,329480,4,yuni-ayunda,Majikan Nakal - Senterewe Live - Senterewe Live
0.654,0.823,7,-7.463,1,0.041,0.289,0.0000218,0.0949,0.853,160.043,audio_features,63sVlNtDp5PREpg6mRaaQB,spotify:track:63sVlNtDp5PREpg6mRaaQB,https://api.spotify.com/v1/tracks/63sVlNtDp5PREpg6mRaaQB,https://api.spotify.com/v1/audio-analysis/63sVlNtDp5PREpg6mRaaQB,192720,4,yuni-ayunda,Kepiting Laut - Senterewe Live - Senterewe Live
0.685,0.526,7,-6.649,1,0.0319,0.931,0.000263,0.1,0.955,145.017,audio_features,2v48g4WlfbmhHNU2D8DMct,spotify:track:2v48g4WlfbmhHNU2D8DMct,https://api.spotify.com/v1/tracks/2v48g4WlfbmhHNU2D8DMct,https://api.spotify.com/v1/audio-analysis/2v48g4WlfbmhHNU2D8DMct,298360,4,yuni-ayunda,Tembok Derita - Senterewe Live - Senterewe Live
0.691,0.73,0,-4.853,0,0.0376,0.806,0.000186,0.188,0.875,159.949,audio_features,4w9x0hep9CkT2MvoUl3gpf,spotify:track:4w9x0hep9CkT2MvoUl3gpf,https://api.spotify.com/v1/tracks/4w9x0hep9CkT2MvoUl3gpf,https://api.spotify.com/v1/audio-analysis/4w9x0hep9CkT2MvoUl3gpf,285080,4,yuni-ayunda,Njaluk Pijet - Senterewe Live - Senterewe Live
0.581,0.725,2,-6.061,0,0.0356,0.46,0.000004,0.0486,0.743,180.027,audio_features,04rJzWojXzNvDNo4El3v1W,spotify:track:04rJzWojXzNvDNo4El3v1W,https://api.spotify.com/v1/tracks/04rJzWojXzNvDNo4El3v1W,https://api.spotify.com/v1/audio-analysis/04rJzWojXzNvDNo4El3v1W,289240,4,yuni-ayunda,Bullshit Dech Kamu - Senterewe Live - Senterewe Live
0.628,0.844,5,-3.112,0,0.0496,0.282,0.00000254,0.402,0.814,152.009,audio_features,4EUNspkB3lAn0dg1lnVL3I,spotify:track:4EUNspkB3lAn0dg1lnVL3I,https://api.spotify.com/v1/tracks/4EUNspkB3lAn0dg1lnVL3I,https://api.spotify.com/v1/audio-analysis/4EUNspkB3lAn0dg1lnVL3I,304080,4,yuni-ayunda,Ngamen 2
0.622,0.844,9,-4.232,0,0.0635,0.0546,0.000438,0.0968,0.712,95.78,audio_features,0h2C9XrP97NTIR0XcQ8dsP,spotify:track:0h2C9XrP97NTIR0XcQ8dsP,https://api.spotify.com/v1/tracks/0h2C9XrP97NTIR0XcQ8dsP,https://api.spotify.com/v1/audio-analysis/0h2C9XrP97NTIR0XcQ8dsP,289507,4,yuni-ayunda,Ngamen 5
0.602,0.834,4,-2.865,0,0.154,0.0732,0.00000605,0.157,0.834,159.148,audio_features,5FkNNGNCluVBHhesRlM6bD,spotify:track:5FkNNGNCluVBHhesRlM6bD,https://api.spotify.com/v1/tracks/5FkNNGNCluVBHhesRlM6bD,https://api.spotify.com/v1/audio-analysis/5FkNNGNCluVBHhesRlM6bD,283347,4,yuni-ayunda,Ojo Njaluk Pegat 2
0.532,0.846,5,-3.395,0,0.0346,0.19,0.0000118,0.555,0.792,156.285,audio_features,37arvRsFSOZT6X8Gg3IXyp,spotify:track:37arvRsFSOZT6X8Gg3IXyp,https://api.spotify.com/v1/tracks/37arvRsFSOZT6X8Gg3IXyp,https://api.spotify.com/v1/audio-analysis/37arvRsFSOZT6X8Gg3IXyp,342880,4,yuni-ayunda,Dua Kursi
0.6,0.87,4,-1.722,0,0.0913,0.131,0.0000104,0.18,0.872,151.769,audio_features,3KOf6Vst7HaqZKyz2kK93P,spotify:track:3KOf6Vst7HaqZKyz2kK93P,https://api.spotify.com/v1/tracks/3KOf6Vst7HaqZKyz2kK93P,https://api.spotify.com/v1/audio-analysis/3KOf6Vst7HaqZKyz2kK93P,222787,4,yuni-ayunda,Watu Cilik
0.485,0.736,4,-5.222,0,0.0391,0.0858,0.00362,0.374,0.522,140.47,audio_features,1TsKMcJhsF6ZlYdA2iB0Gu,spotify:track:1TsKMcJhsF6ZlYdA2iB0Gu,https://api.spotify.com/v1/tracks/1TsKMcJhsF6ZlYdA2iB0Gu,https://api.spotify.com/v1/audio-analysis/1TsKMcJhsF6ZlYdA2iB0Gu,336627,4,yuni-ayunda,Katakanlah
0.581,0.768,9,-6.398,0,0.0358,0.048,0.000457,0.406,0.697,156.538,audio_features,3JoD2WN4aOhCTsdj8qCj3G,spotify:track:3JoD2WN4aOhCTsdj8qCj3G,https://api.spotify.com/v1/tracks/3JoD2WN4aOhCTsdj8qCj3G,https://api.spotify.com/v1/audio-analysis/3JoD2WN4aOhCTsdj8qCj3G,215240,4,yuni-ayunda,Tak Setia
0.555,0.772,6,-3.069,0,0.0306,0.07,0.000873,0.162,0.613,96.541,audio_features,1LKh4vuMSgMiJpX0XbcokB,spotify:track:1LKh4vuMSgMiJpX0XbcokB,https://api.spotify.com/v1/tracks/1LKh4vuMSgMiJpX0XbcokB,https://api.spotify.com/v1/audio-analysis/1LKh4vuMSgMiJpX0XbcokB,285307,4,yuni-ayunda,Tamparan Pipi
0.568,0.803,9,-2.61,1,0.0438,0.151,0,0.262,0.736,151.422,audio_features,5IGXINAdNkEbQGIa3makmi,spotify:track:5IGXINAdNkEbQGIa3makmi,https://api.spotify.com/v1/tracks/5IGXINAdNkEbQGIa3makmi,https://api.spotify.com/v1/audio-analysis/5IGXINAdNkEbQGIa3makmi,341907,4,yuni-ayunda,Bekas Pacar
0.464,0.959,7,-2.627,0,0.0513,0.105,0.000207,0.0723,0.877,166.912,audio_features,2CGoVZlVOtnpIopL1Wvavi,spotify:track:2CGoVZlVOtnpIopL1Wvavi,https://api.spotify.com/v1/tracks/2CGoVZlVOtnpIopL1Wvavi,https://api.spotify.com/v1/audio-analysis/2CGoVZlVOtnpIopL1Wvavi,326227,4,yuni-ayunda,Aku Memang Keong Racun
0.657,0.932,2,-0.516,0,0.0403,0.298,0.0028,0.0498,0.961,136.176,audio_features,4o0GBDN8kQ6zHdWsqIYiH2,spotify:track:4o0GBDN8kQ6zHdWsqIYiH2,https://api.spotify.com/v1/tracks/4o0GBDN8kQ6zHdWsqIYiH2,https://api.spotify.com/v1/audio-analysis/4o0GBDN8kQ6zHdWsqIYiH2,242320,4,yuni-ayunda,Ngamen
0.613,0.871,0,-2.39,1,0.051,0.333,0.000151,0.327,0.537,95.793,audio_features,0GfvpDaakHkeVJyuGUrCd9,spotify:track:0GfvpDaakHkeVJyuGUrCd9,https://api.spotify.com/v1/tracks/0GfvpDaakHkeVJyuGUrCd9,https://api.spotify.com/v1/audio-analysis/0GfvpDaakHkeVJyuGUrCd9,219427,4,yuni-ayunda,Dana Asmara
0.502,0.937,5,-2.064,0,0.0412,0.146,0.0000696,0.457,0.865,166.251,audio_features,5RRtGpzJnbGSeHQhB0DOgU,spotify:track:5RRtGpzJnbGSeHQhB0DOgU,https://api.spotify.com/v1/tracks/5RRtGpzJnbGSeHQhB0DOgU,https://api.spotify.com/v1/audio-analysis/5RRtGpzJnbGSeHQhB0DOgU,154840,4,yuni-ayunda,Bukan Cinta Satu Malam
0.375,0.854,5,-2.298,0,0.0452,0.114,0.000911,0.377,0.687,162.875,audio_features,4pNxmJN9kY6IlrvxfI5mVK,spotify:track:4pNxmJN9kY6IlrvxfI5mVK,https://api.spotify.com/v1/tracks/4pNxmJN9kY6IlrvxfI5mVK,https://api.spotify.com/v1/audio-analysis/4pNxmJN9kY6IlrvxfI5mVK,385680,4,yuni-ayunda,Sasaran Emosi
0.587,0.678,2,-4.433,0,0.0309,0.268,0.00501,0.284,0.791,141.514,audio_features,0aPVRybFbtVebrsKa2eFbD,spotify:track:0aPVRybFbtVebrsKa2eFbD,https://api.spotify.com/v1/tracks/0aPVRybFbtVebrsKa2eFbD,https://api.spotify.com/v1/audio-analysis/0aPVRybFbtVebrsKa2eFbD,316080,4,yuni-ayunda,Harta Dan Surga
0.556,0.874,2,-1.9,0,0.0381,0.274,0.000334,0.224,0.936,158.707,audio_features,5fT0hz1ngied4zlLaVJZk0,spotify:track:5fT0hz1ngied4zlLaVJZk0,https://api.spotify.com/v1/tracks/5fT0hz1ngied4zlLaVJZk0,https://api.spotify.com/v1/audio-analysis/5fT0hz1ngied4zlLaVJZk0,178440,4,yuni-ayunda,Angge Angge Orong Orong
0.479,0.771,9,-2.439,0,0.0319,0.201,0.00131,0.192,0.788,149.867,audio_features,3KJQbuKfPJ3054DtdnLOLu,spotify:track:3KJQbuKfPJ3054DtdnLOLu,https://api.spotify.com/v1/tracks/3KJQbuKfPJ3054DtdnLOLu,https://api.spotify.com/v1/audio-analysis/3KJQbuKfPJ3054DtdnLOLu,295200,4,yuni-ayunda,Mengejar Badai
0.494,0.851,0,-2.826,1,0.0336,0.0903,0.0342,0.31,0.655,143.356,audio_features,6E1hcUoToawNO76jmO5rsm,spotify:track:6E1hcUoToawNO76jmO5rsm,https://api.spotify.com/v1/tracks/6E1hcUoToawNO76jmO5rsm,https://api.spotify.com/v1/audio-analysis/6E1hcUoToawNO76jmO5rsm,325840,4,yuni-ayunda,Badai
0.559,0.782,2,-3.883,0,0.0274,0.124,0.0158,0.0972,0.936,145.059,audio_features,5cRQySA3JxZUbDVNEUEdMY,spotify:track:5cRQySA3JxZUbDVNEUEdMY,https://api.spotify.com/v1/tracks/5cRQySA3JxZUbDVNEUEdMY,https://api.spotify.com/v1/audio-analysis/5cRQySA3JxZUbDVNEUEdMY,269547,4,yuni-ayunda,Air Mata Tiada Arti
0.38,0.71,5,-4.45,0,0.0297,0.166,0.00788,0.593,0.557,150.608,audio_features,4xp4m4PrV3uKHlmmDZbRxa,spotify:track:4xp4m4PrV3uKHlmmDZbRxa,https://api.spotify.com/v1/tracks/4xp4m4PrV3uKHlmmDZbRxa,https://api.spotify.com/v1/audio-analysis/4xp4m4PrV3uKHlmmDZbRxa,440400,4,yuni-ayunda,Terima Kalah
0.332,0.844,7,-1.81,0,0.068,0.381,0,0.342,0.702,185.053,audio_features,3g75n6NBOb07JSGhmgmXg8,spotify:track:3g75n6NBOb07JSGhmgmXg8,https://api.spotify.com/v1/tracks/3g75n6NBOb07JSGhmgmXg8,https://api.spotify.com/v1/audio-analysis/3g75n6NBOb07JSGhmgmXg8,215615,4,yuni-ayunda,Pengalaman Pertama
0.4,0.864,7,-1.788,0,0.0396,0.229,0,0.433,0.793,103.17,audio_features,5rAqm1wBiMZ73pfx02FJzg,spotify:track:5rAqm1wBiMZ73pfx02FJzg,https://api.spotify.com/v1/tracks/5rAqm1wBiMZ73pfx02FJzg,https://api.spotify.com/v1/audio-analysis/5rAqm1wBiMZ73pfx02FJzg,218906,4,yuni-ayunda,Pandangan Pertama
0.43,0.787,7,-2.481,0,0.0595,0.26,0,0.397,0.53,98.482,audio_features,0RqOcbBOEcxFHaAffeWr1l,spotify:track:0RqOcbBOEcxFHaAffeWr1l,https://api.spotify.com/v1/tracks/0RqOcbBOEcxFHaAffeWr1l,https://api.spotify.com/v1/audio-analysis/0RqOcbBOEcxFHaAffeWr1l,213264,4,yuni-ayunda,Milikku
0.603,0.772,5,-2.734,0,0.04,0.257,0,0.196,0.269,101.933,audio_features,1RFxJA6a6DOSIL07bEM32h,spotify:track:1RFxJA6a6DOSIL07bEM32h,https://api.spotify.com/v1/tracks/1RFxJA6a6DOSIL07bEM32h,https://api.spotify.com/v1/audio-analysis/1RFxJA6a6DOSIL07bEM32h,225176,4,yuni-ayunda,Cantik
0.528,0.835,0,-2.398,0,0.0327,0.283,0,0.145,0.449,150.556,audio_features,15O1jzNB8PIWpkFcWcO9iw,spotify:track:15O1jzNB8PIWpkFcWcO9iw,https://api.spotify.com/v1/tracks/15O1jzNB8PIWpkFcWcO9iw,https://api.spotify.com/v1/audio-analysis/15O1jzNB8PIWpkFcWcO9iw,346828,4,yuni-ayunda,Delima
0.64,0.801,0,-3.003,0,0.0292,0.183,0,0.502,0.693,140.156,audio_features,1f2CalweeptXv1jPql1TLx,spotify:track:1f2CalweeptXv1jPql1TLx,https://api.spotify.com/v1/tracks/1f2CalweeptXv1jPql1TLx,https://api.spotify.com/v1/audio-analysis/1f2CalweeptXv1jPql1TLx,341656,4,yuni-ayunda,Sejengkal Tanah
0.65,0.88,4,-1.289,1,0.028,0.0973,0,0.289,0.962,139.009,audio_features,7ymzJGQdHVKiB2YLNWBv1e,spotify:track:7ymzJGQdHVKiB2YLNWBv1e,https://api.spotify.com/v1/tracks/7ymzJGQdHVKiB2YLNWBv1e,https://api.spotify.com/v1/audio-analysis/7ymzJGQdHVKiB2YLNWBv1e,262505,4,yuni-ayunda,Andai Aku Gayus Tambunan
0.614,0.753,2,-1.478,0,0.0308,0.0455,0,0.0373,0.826,96.577,audio_features,7jlzIURGM8CEJGGtlj43aJ,spotify:track:7jlzIURGM8CEJGGtlj43aJ,https://api.spotify.com/v1/tracks/7jlzIURGM8CEJGGtlj43aJ,https://api.spotify.com/v1/audio-analysis/7jlzIURGM8CEJGGtlj43aJ,231837,4,yuni-ayunda,Janji
0.6,0.843,2,-2.544,0,0.0375,0.134,0,0.589,0.903,96.971,audio_features,3PAdd8FHwQpbDO7AjeB9da,spotify:track:3PAdd8FHwQpbDO7AjeB9da,https://api.spotify.com/v1/tracks/3PAdd8FHwQpbDO7AjeB9da,https://api.spotify.com/v1/audio-analysis/3PAdd8FHwQpbDO7AjeB9da,242077,4,yuni-ayunda,Cinta Hampa
0.648,0.961,3,-1.404,1,0.0428,0.0493,0,0.929,0.744,141.704,audio_features,7xTV2o9tjPZAm6LSi9yULi,spotify:track:7xTV2o9tjPZAm6LSi9yULi,https://api.spotify.com/v1/tracks/7xTV2o9tjPZAm6LSi9yULi,https://api.spotify.com/v1/audio-analysis/7xTV2o9tjPZAm6LSi9yULi,233900,4,yuni-ayunda,Nyai Ronggeng
0.356,0.939,1,-1.608,0,0.0402,0.00717,0,0.368,0.818,186.822,audio_features,1VuB3t8K77WNr0hwTsf60f,spotify:track:1VuB3t8K77WNr0hwTsf60f,https://api.spotify.com/v1/tracks/1VuB3t8K77WNr0hwTsf60f,https://api.spotify.com/v1/audio-analysis/1VuB3t8K77WNr0hwTsf60f,230296,4,yuni-ayunda,Alay
0.484,0.81,2,-1.291,0,0.0373,0.0935,0,0.458,0.683,164.999,audio_features,1cg4o25pLwLnX7CmiqGnkj,spotify:track:1cg4o25pLwLnX7CmiqGnkj,https://api.spotify.com/v1/tracks/1cg4o25pLwLnX7CmiqGnkj,https://api.spotify.com/v1/audio-analysis/1cg4o25pLwLnX7CmiqGnkj,378828,4,yuni-ayunda,Apa Adanya
0.525,0.797,7,-2.451,0,0.0335,0.0649,0,0.164,0.673,151.931,audio_features,4NMYKd4tx41JHF9nYbZq3J,spotify:track:4NMYKd4tx41JHF9nYbZq3J,https://api.spotify.com/v1/tracks/4NMYKd4tx41JHF9nYbZq3J,https://api.spotify.com/v1/audio-analysis/4NMYKd4tx41JHF9nYbZq3J,391758,4,yuni-ayunda,Kristal Putih
0.539,0.964,5,-1.68,1,0.0448,0.0177,0,0.262,0.588,179.952,audio_features,0KXPNax2UdRsSrHCCTCXSf,spotify:track:0KXPNax2UdRsSrHCCTCXSf,https://api.spotify.com/v1/tracks/0KXPNax2UdRsSrHCCTCXSf,https://api.spotify.com/v1/audio-analysis/0KXPNax2UdRsSrHCCTCXSf,194952,4,yuni-ayunda,Meneketehe
0.657,0.936,8,-1.562,1,0.0368,0.0644,0,0.283,0.805,162.408,audio_features,5ARCakmXGg35IVzyPW7NlH,spotify:track:5ARCakmXGg35IVzyPW7NlH,https://api.spotify.com/v1/tracks/5ARCakmXGg35IVzyPW7NlH,https://api.spotify.com/v1/audio-analysis/5ARCakmXGg35IVzyPW7NlH,271177,4,yuni-ayunda,Selingkuh Lagi
0.553,0.826,11,-3.304,0,0.0321,0.332,0.0000017,0.139,0.781,172.951,audio_features,63jvHHR83OLwo2V7gkeKiN,spotify:track:63jvHHR83OLwo2V7gkeKiN,https://api.spotify.com/v1/tracks/63jvHHR83OLwo2V7gkeKiN,https://api.spotify.com/v1/audio-analysis/63jvHHR83OLwo2V7gkeKiN,373029,4,yuni-ayunda,Orang Ke Tiga
0.629,0.835,7,-1.082,0,0.0501,0.0408,0,0.0876,0.806,146.022,audio_features,5BslJPvsYiwI2N6fa2UVZj,spotify:track:5BslJPvsYiwI2N6fa2UVZj,https://api.spotify.com/v1/tracks/5BslJPvsYiwI2N6fa2UVZj,https://api.spotify.com/v1/audio-analysis/5BslJPvsYiwI2N6fa2UVZj,226116,4,yuni-ayunda,Watu Cilik
0.516,0.881,0,-1.495,1,0.0393,0.215,0,0.192,0.773,160.241,audio_features,4DhrobHH2GOYEjUvVv6AvV,spotify:track:4DhrobHH2GOYEjUvVv6AvV,https://api.spotify.com/v1/tracks/4DhrobHH2GOYEjUvVv6AvV,https://api.spotify.com/v1/audio-analysis/4DhrobHH2GOYEjUvVv6AvV,270629,4,yuni-ayunda,Jawaban Obral Cinta
0.455,0.792,7,-1.861,0,0.0416,0.0765,0,0.148,0.756,182.294,audio_features,5igFjH59NPGOG0xo9ZrZJ8,spotify:track:5igFjH59NPGOG0xo9ZrZJ8,https://api.spotify.com/v1/tracks/5igFjH59NPGOG0xo9ZrZJ8,https://api.spotify.com/v1/audio-analysis/5igFjH59NPGOG0xo9ZrZJ8,376425,4,yuni-ayunda,Mau Minta Apa
0.668,0.813,4,-4.039,1,0.0284,0.0935,0.000361,0.593,0.887,105.838,audio_features,4pNwyrXvRldt5n4KzWDFHS,spotify:track:4pNwyrXvRldt5n4KzWDFHS,https://api.spotify.com/v1/tracks/4pNwyrXvRldt5n4KzWDFHS,https://api.spotify.com/v1/audio-analysis/4pNwyrXvRldt5n4KzWDFHS,221640,4,yuni-ayunda,Cinta Yang Ku Cari (Live Koplo)
0.709,0.832,9,-3.076,0,0.0374,0.252,0.000104,0.0754,0.799,89.981,audio_features,7zaGv1t1O5EwMI2Eb2Hup2,spotify:track:7zaGv1t1O5EwMI2Eb2Hup2,https://api.spotify.com/v1/tracks/7zaGv1t1O5EwMI2Eb2Hup2,https://api.spotify.com/v1/audio-analysis/7zaGv1t1O5EwMI2Eb2Hup2,286720,4,yuni-ayunda,Majikan Nakal (Live Koplo)
0.544,0.9,1,-3.639,0,0.0366,0.198,0.0116,0.0674,0.874,180.03,audio_features,6DNC0o4386P9h6gal7TUIQ,spotify:track:6DNC0o4386P9h6gal7TUIQ,https://api.spotify.com/v1/tracks/6DNC0o4386P9h6gal7TUIQ,https://api.spotify.com/v1/audio-analysis/6DNC0o4386P9h6gal7TUIQ,254480,4,yuni-ayunda,Mujaer (Live Koplo)
0.533,0.851,0,-3.389,1,0.0316,0.452,0.0000105,0.668,0.85,160.068,audio_features,6NxhfmYagpmuIGvwWDrpR8,spotify:track:6NxhfmYagpmuIGvwWDrpR8,https://api.spotify.com/v1/tracks/6NxhfmYagpmuIGvwWDrpR8,https://api.spotify.com/v1/audio-analysis/6NxhfmYagpmuIGvwWDrpR8,267200,4,yuni-ayunda,Obral Cinta (Live Koplo)
0.643,0.86,10,-2.682,1,0.0263,0.286,0.0000136,0.355,0.871,144.938,audio_features,17N26ABt9KjeipTSJxUGAX,spotify:track:17N26ABt9KjeipTSJxUGAX,https://api.spotify.com/v1/tracks/17N26ABt9KjeipTSJxUGAX,https://api.spotify.com/v1/audio-analysis/17N26ABt9KjeipTSJxUGAX,234840,4,yuni-ayunda,Kok Nesu ( Koq Marah) (Live Koplo)
0.614,0.878,0,-3.816,0,0.038,0.166,0.00368,0.332,0.828,179.977,audio_features,2LajTwAh7X5FQ9rxX4z5wd,spotify:track:2LajTwAh7X5FQ9rxX4z5wd,https://api.spotify.com/v1/tracks/2LajTwAh7X5FQ9rxX4z5wd,https://api.spotify.com/v1/audio-analysis/2LajTwAh7X5FQ9rxX4z5wd,274280,4,yuni-ayunda,Gak Kapok Kapok (Live Koplo)
0.643,0.701,9,-4.816,1,0.0468,0.389,0.00000503,0.339,0.77,111.059,audio_features,6mLF1lHO1WM4aeHyJyQMRa,spotify:track:6mLF1lHO1WM4aeHyJyQMRa,https://api.spotify.com/v1/tracks/6mLF1lHO1WM4aeHyJyQMRa,https://api.spotify.com/v1/audio-analysis/6mLF1lHO1WM4aeHyJyQMRa,184720,4,yuni-ayunda,Seramania 2 (Live Koplo)
0.827,0.828,0,-3.266,0,0.0336,0.326,0,0.112,0.965,136.159,audio_features,4KgYo8DwYyg1V2ZfucoaCc,spotify:track:4KgYo8DwYyg1V2ZfucoaCc,https://api.spotify.com/v1/tracks/4KgYo8DwYyg1V2ZfucoaCc,https://api.spotify.com/v1/audio-analysis/4KgYo8DwYyg1V2ZfucoaCc,357160,4,yuni-ayunda,Ngamen 2 (Live Koplo)
0.69,0.821,9,-4.551,0,0.0305,0.213,0.0000913,0.324,0.601,109.968,audio_features,64Zzt9oV308cyVdqyCQMYj,spotify:track:64Zzt9oV308cyVdqyCQMYj,https://api.spotify.com/v1/tracks/64Zzt9oV308cyVdqyCQMYj,https://api.spotify.com/v1/audio-analysis/64Zzt9oV308cyVdqyCQMYj,385920,4,yuni-ayunda,Mendhem Lanangan (Ft.Wiwin Sera) (Live Koplo)
0.488,0.802,4,-3.215,0,0.0395,0.156,0.000172,0.255,0.737,181.97,audio_features,459SPblnLWCdDfhMGfRWDa,spotify:track:459SPblnLWCdDfhMGfRWDa,https://api.spotify.com/v1/tracks/459SPblnLWCdDfhMGfRWDa,https://api.spotify.com/v1/audio-analysis/459SPblnLWCdDfhMGfRWDa,315120,4,yuni-ayunda,Jawaban Cinta (Live Koplo)
0.78,0.783,9,-6.342,1,0.0279,0.135,0.00138,0.159,0.737,105.938,audio_features,29vp5HSQP77WahyfJZnAtw,spotify:track:29vp5HSQP77WahyfJZnAtw,https://api.spotify.com/v1/tracks/29vp5HSQP77WahyfJZnAtw,https://api.spotify.com/v1/audio-analysis/29vp5HSQP77WahyfJZnAtw,220320,4,yuni-ayunda,Cinta Yang Ku Cari
0.742,0.596,2,-4.939,0,0.0327,0.693,0.000481,0.34,0.64,126.03,audio_features,6XsQ5CSndtPOd2E90bmrQt,spotify:track:6XsQ5CSndtPOd2E90bmrQt,https://api.spotify.com/v1/tracks/6XsQ5CSndtPOd2E90bmrQt,https://api.spotify.com/v1/audio-analysis/6XsQ5CSndtPOd2E90bmrQt,309499,4,yuni-ayunda,Lawang Ati
0.712,0.588,10,-4.901,0,0.0319,0.601,0,0.0682,0.493,114.995,audio_features,0DHeat6Q15Up8lIfxnnHLN,spotify:track:0DHeat6Q15Up8lIfxnnHLN,https://api.spotify.com/v1/tracks/0DHeat6Q15Up8lIfxnnHLN,https://api.spotify.com/v1/audio-analysis/0DHeat6Q15Up8lIfxnnHLN,219611,4,yuni-ayunda,Gelang Tresno
0.666,0.618,1,-5.01,0,0.0284,0.539,0.0000254,0.437,0.672,138.006,audio_features,5LlTflgVDBPmgkTeJEFKUj,spotify:track:5LlTflgVDBPmgkTeJEFKUj,https://api.spotify.com/v1/tracks/5LlTflgVDBPmgkTeJEFKUj,https://api.spotify.com/v1/audio-analysis/5LlTflgVDBPmgkTeJEFKUj,315716,4,yuni-ayunda,Pupusing Tresno
0.642,0.703,7,-5.171,1,0.0276,0.457,0.0102,0.156,0.597,137.959,audio_features,4jB7Hl458xYy0XutmlHwDN,spotify:track:4jB7Hl458xYy0XutmlHwDN,https://api.spotify.com/v1/tracks/4jB7Hl458xYy0XutmlHwDN,https://api.spotify.com/v1/audio-analysis/4jB7Hl458xYy0XutmlHwDN,231210,4,yuni-ayunda,Kelingan
0.834,0.668,11,-5.396,0,0.0346,0.304,0.0000676,0.0928,0.963,127.986,audio_features,4bHxHUWRC2R89Wya0uEpdf,spotify:track:4bHxHUWRC2R89Wya0uEpdf,https://api.spotify.com/v1/tracks/4bHxHUWRC2R89Wya0uEpdf,https://api.spotify.com/v1/audio-analysis/4bHxHUWRC2R89Wya0uEpdf,328960,4,yuni-ayunda,Salak Pondoh
