"danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature"
0.702,0.835,2,-4.209,1,0.0324,0.0809,0.164,0.176,0.592,123.031,audio_features,3p5eEcSlhibfPD0Fay6rIA,spotify:track:3p5eEcSlhibfPD0Fay6rIA,https://api.spotify.com/v1/tracks/3p5eEcSlhibfPD0Fay6rIA,https://api.spotify.com/v1/audio-analysis/3p5eEcSlhibfPD0Fay6rIA,503902,4
0.681,0.808,2,-4.823,0,0.0273,0.204,0.000639,0.119,0.808,130.034,audio_features,1vfV6HqnUoddjymkbKzY1e,spotify:track:1vfV6HqnUoddjymkbKzY1e,https://api.spotify.com/v1/tracks/1vfV6HqnUoddjymkbKzY1e,https://api.spotify.com/v1/audio-analysis/1vfV6HqnUoddjymkbKzY1e,459692,4
0.736,0.826,9,-4.002,0,0.0299,0.2,0.00379,0.306,0.698,107.031,audio_features,2QjlgLpIw32Qk2oCpuach5,spotify:track:2QjlgLpIw32Qk2oCpuach5,https://api.spotify.com/v1/tracks/2QjlgLpIw32Qk2oCpuach5,https://api.spotify.com/v1/audio-analysis/2QjlgLpIw32Qk2oCpuach5,363365,4
0.723,0.869,9,-4.417,0,0.0331,0.343,0.0331,0.281,0.907,123.016,audio_features,1colLcwGNXNh3lfiXWVW1Y,spotify:track:1colLcwGNXNh3lfiXWVW1Y,https://api.spotify.com/v1/tracks/1colLcwGNXNh3lfiXWVW1Y,https://api.spotify.com/v1/audio-analysis/1colLcwGNXNh3lfiXWVW1Y,412195,4
0.669,0.864,0,-3.979,1,0.0316,0.419,0.000041,0.323,0.814,137.045,audio_features,2D0zEHIe1UOnbGxu3yODdY,spotify:track:2D0zEHIe1UOnbGxu3yODdY,https://api.spotify.com/v1/tracks/2D0zEHIe1UOnbGxu3yODdY,https://api.spotify.com/v1/audio-analysis/2D0zEHIe1UOnbGxu3yODdY,306564,4
0.682,0.866,2,-2.924,0,0.0269,0.0712,0.00122,0.29,0.63,123.023,audio_features,3e4BoC0bDIzPiYBRE36wdg,spotify:track:3e4BoC0bDIzPiYBRE36wdg,https://api.spotify.com/v1/tracks/3e4BoC0bDIzPiYBRE36wdg,https://api.spotify.com/v1/audio-analysis/3e4BoC0bDIzPiYBRE36wdg,306341,4
0.745,0.734,5,-4.094,0,0.0272,0.131,0.000213,0.229,0.732,107.992,audio_features,4QmSBPRhDaRkvFxejY8VNU,spotify:track:4QmSBPRhDaRkvFxejY8VNU,https://api.spotify.com/v1/tracks/4QmSBPRhDaRkvFxejY8VNU,https://api.spotify.com/v1/audio-analysis/4QmSBPRhDaRkvFxejY8VNU,356667,3
0.736,0.682,3,-6.438,1,0.0599,0.447,0.00000289,0.0928,0.825,155.013,audio_features,2hi5XYXizCxuoUVKAmIEgU,spotify:track:2hi5XYXizCxuoUVKAmIEgU,https://api.spotify.com/v1/tracks/2hi5XYXizCxuoUVKAmIEgU,https://api.spotify.com/v1/audio-analysis/2hi5XYXizCxuoUVKAmIEgU,253253,4
0.571,0.857,2,-4.296,0,0.0662,0.155,0,0.252,0.648,179.771,audio_features,264srrcEWAySXgkspYpQrY,spotify:track:264srrcEWAySXgkspYpQrY,https://api.spotify.com/v1/tracks/264srrcEWAySXgkspYpQrY,https://api.spotify.com/v1/audio-analysis/264srrcEWAySXgkspYpQrY,345053,4
0.58,0.748,6,-4.687,0,0.0409,0.391,0.000291,0.182,0.832,89.859,audio_features,7BZHXCDer4mD3RW9zebI1T,spotify:track:7BZHXCDer4mD3RW9zebI1T,https://api.spotify.com/v1/tracks/7BZHXCDer4mD3RW9zebI1T,https://api.spotify.com/v1/audio-analysis/7BZHXCDer4mD3RW9zebI1T,206667,4
0.764,0.71,0,-11.573,0,0.0344,0.178,0.064,0.175,0.92,105.987,audio_features,5PCV40jxH7DkFmlJuo9yAh,spotify:track:5PCV40jxH7DkFmlJuo9yAh,https://api.spotify.com/v1/tracks/5PCV40jxH7DkFmlJuo9yAh,https://api.spotify.com/v1/audio-analysis/5PCV40jxH7DkFmlJuo9yAh,310453,4
0.675,0.804,0,-11.423,1,0.0842,0.577,0.0000538,0.324,0.956,172.465,audio_features,6SiajPttrJuswtvFmRTvco,spotify:track:6SiajPttrJuswtvFmRTvco,https://api.spotify.com/v1/tracks/6SiajPttrJuswtvFmRTvco,https://api.spotify.com/v1/audio-analysis/6SiajPttrJuswtvFmRTvco,246453,4
0.549,0.642,7,-5.729,0,0.0302,0.424,0.0000171,0.116,0.671,169.856,audio_features,7aOsYxUGEVkldMFB3ZLtOA,spotify:track:7aOsYxUGEVkldMFB3ZLtOA,https://api.spotify.com/v1/tracks/7aOsYxUGEVkldMFB3ZLtOA,https://api.spotify.com/v1/audio-analysis/7aOsYxUGEVkldMFB3ZLtOA,285013,4
0.64,0.864,11,-4.227,0,0.0436,0.207,0.00146,0.173,0.9,80.865,audio_features,2xCAIh6vheFXwzBOhQ1shs,spotify:track:2xCAIh6vheFXwzBOhQ1shs,https://api.spotify.com/v1/tracks/2xCAIh6vheFXwzBOhQ1shs,https://api.spotify.com/v1/audio-analysis/2xCAIh6vheFXwzBOhQ1shs,425253,4
