"danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature"
0.549,0.946,6,-5.27,1,0.0422,0.00847,0.161,0.23,0.849,178.022,audio_features,5IucUhOFOIuXLO2N1MfUeK,spotify:track:5IucUhOFOIuXLO2N1MfUeK,https://api.spotify.com/v1/tracks/5IucUhOFOIuXLO2N1MfUeK,https://api.spotify.com/v1/audio-analysis/5IucUhOFOIuXLO2N1MfUeK,269714,4
0.65,0.859,1,-4.323,1,0.0328,0.345,0,0.254,0.593,109.959,audio_features,196yniw5CdQuNBRfeMmjoQ,spotify:track:196yniw5CdQuNBRfeMmjoQ,https://api.spotify.com/v1/tracks/196yniw5CdQuNBRfeMmjoQ,https://api.spotify.com/v1/audio-analysis/196yniw5CdQuNBRfeMmjoQ,312033,4
0.586,0.89,2,-2.994,0,0.0389,0.207,0.00000174,0.365,0.651,140.018,audio_features,4Jp2BVk0XTKhSsn5axinNn,spotify:track:4Jp2BVk0XTKhSsn5axinNn,https://api.spotify.com/v1/tracks/4Jp2BVk0XTKhSsn5axinNn,https://api.spotify.com/v1/audio-analysis/4Jp2BVk0XTKhSsn5axinNn,313757,4
0.501,0.936,4,-4.823,0,0.037,0.0691,0.00196,0.31,0.705,175.935,audio_features,6YJdmcmw9Gqn8ak3GHmJLy,spotify:track:6YJdmcmw9Gqn8ak3GHmJLy,https://api.spotify.com/v1/tracks/6YJdmcmw9Gqn8ak3GHmJLy,https://api.spotify.com/v1/audio-analysis/6YJdmcmw9Gqn8ak3GHmJLy,350485,4
0.544,0.894,9,-5.197,1,0.0361,0.0528,0.000397,0.0791,0.67,182.025,audio_features,5G0lXZC5OcYhzXwUqrxd5N,spotify:track:5G0lXZC5OcYhzXwUqrxd5N,https://api.spotify.com/v1/tracks/5G0lXZC5OcYhzXwUqrxd5N,https://api.spotify.com/v1/audio-analysis/5G0lXZC5OcYhzXwUqrxd5N,304666,4
0.577,0.963,6,-5.417,0,0.0631,0.214,0.0246,0.122,0.835,176.956,audio_features,5wbrpJbqf5tGgtzmdOldRA,spotify:track:5wbrpJbqf5tGgtzmdOldRA,https://api.spotify.com/v1/tracks/5wbrpJbqf5tGgtzmdOldRA,https://api.spotify.com/v1/audio-analysis/5wbrpJbqf5tGgtzmdOldRA,248163,4
0.524,0.906,2,-4.411,0,0.0712,0.208,0.000501,0.282,0.671,171.831,audio_features,45eZxKC6LfUqHnFI5P18b9,spotify:track:45eZxKC6LfUqHnFI5P18b9,https://api.spotify.com/v1/tracks/45eZxKC6LfUqHnFI5P18b9,https://api.spotify.com/v1/audio-analysis/45eZxKC6LfUqHnFI5P18b9,274913,4
0.642,0.943,6,-5.219,1,0.044,0.11,0.0238,0.369,0.847,150.093,audio_features,7MZKvbwxfrg7upqc2qsI2q,spotify:track:7MZKvbwxfrg7upqc2qsI2q,https://api.spotify.com/v1/tracks/7MZKvbwxfrg7upqc2qsI2q,https://api.spotify.com/v1/audio-analysis/7MZKvbwxfrg7upqc2qsI2q,312033,4
0.509,0.965,7,-5.894,0,0.0345,0.2,0.0148,0.311,0.855,167.976,audio_features,6ZMH9LK017qUxBKrtWMLn0,spotify:track:6ZMH9LK017qUxBKrtWMLn0,https://api.spotify.com/v1/tracks/6ZMH9LK017qUxBKrtWMLn0,https://api.spotify.com/v1/audio-analysis/6ZMH9LK017qUxBKrtWMLn0,260049,4
0.495,0.933,7,-5.048,0,0.0438,0.0077,0.00709,0.123,0.591,186.997,audio_features,6z3YgokrnHdWn9uwc0z6To,spotify:track:6z3YgokrnHdWn9uwc0z6To,https://api.spotify.com/v1/tracks/6z3YgokrnHdWn9uwc0z6To,https://api.spotify.com/v1/audio-analysis/6z3YgokrnHdWn9uwc0z6To,306782,4
0.549,0.946,6,-5.27,1,0.0422,0.00847,0.161,0.23,0.849,178.022,audio_features,4ZFAvc3dcn20GUSFiekuzf,spotify:track:4ZFAvc3dcn20GUSFiekuzf,https://api.spotify.com/v1/tracks/4ZFAvc3dcn20GUSFiekuzf,https://api.spotify.com/v1/audio-analysis/4ZFAvc3dcn20GUSFiekuzf,269714,4
0.65,0.859,1,-4.323,1,0.0328,0.345,0,0.254,0.593,109.959,audio_features,7dr6BRJ4gUTSyTisnaiLVF,spotify:track:7dr6BRJ4gUTSyTisnaiLVF,https://api.spotify.com/v1/tracks/7dr6BRJ4gUTSyTisnaiLVF,https://api.spotify.com/v1/audio-analysis/7dr6BRJ4gUTSyTisnaiLVF,312033,4
0.586,0.89,2,-2.994,0,0.0389,0.207,0.00000174,0.365,0.651,140.018,audio_features,7klNtvQpVoh9gbUEPL9P3G,spotify:track:7klNtvQpVoh9gbUEPL9P3G,https://api.spotify.com/v1/tracks/7klNtvQpVoh9gbUEPL9P3G,https://api.spotify.com/v1/audio-analysis/7klNtvQpVoh9gbUEPL9P3G,313757,4
0.77,0.755,4,-5.336,1,0.0546,0.678,0,0.15,0.904,140.01,audio_features,1cs5LFOcznflbTzEKDPXCx,spotify:track:1cs5LFOcznflbTzEKDPXCx,https://api.spotify.com/v1/tracks/1cs5LFOcznflbTzEKDPXCx,https://api.spotify.com/v1/audio-analysis/1cs5LFOcznflbTzEKDPXCx,306112,4
0.685,0.712,7,-6.194,0,0.037,0.379,0.0000074,0.32,0.325,140.938,audio_features,4slZJApDgO0gZuXGJWALAs,spotify:track:4slZJApDgO0gZuXGJWALAs,https://api.spotify.com/v1/tracks/4slZJApDgO0gZuXGJWALAs,https://api.spotify.com/v1/audio-analysis/4slZJApDgO0gZuXGJWALAs,246170,4
0.613,0.674,7,-8.457,0,0.188,0.241,0,0.0901,0.482,171.941,audio_features,632g2SWCfC3bVy0MPvjb5p,spotify:track:632g2SWCfC3bVy0MPvjb5p,https://api.spotify.com/v1/tracks/632g2SWCfC3bVy0MPvjb5p,https://api.spotify.com/v1/audio-analysis/632g2SWCfC3bVy0MPvjb5p,257483,4
0.623,0.865,2,-5.465,1,0.0418,0.207,0.00000183,0.165,0.73,149.938,audio_features,1SeMeOzArVjVLOUFPkBdEm,spotify:track:1SeMeOzArVjVLOUFPkBdEm,https://api.spotify.com/v1/tracks/1SeMeOzArVjVLOUFPkBdEm,https://api.spotify.com/v1/audio-analysis/1SeMeOzArVjVLOUFPkBdEm,266672,4
0.654,0.881,0,-5.302,1,0.0325,0.182,0.0000414,0.136,0.895,158.873,audio_features,4ggu02ETVXBhBxpWk8KsMt,spotify:track:4ggu02ETVXBhBxpWk8KsMt,https://api.spotify.com/v1/tracks/4ggu02ETVXBhBxpWk8KsMt,https://api.spotify.com/v1/audio-analysis/4ggu02ETVXBhBxpWk8KsMt,258911,4
0.779,0.78,7,-6.206,0,0.0296,0.371,0.0727,0.173,0.967,123.019,audio_features,1S2864wuYtHlKrHVcZvmL8,spotify:track:1S2864wuYtHlKrHVcZvmL8,https://api.spotify.com/v1/tracks/1S2864wuYtHlKrHVcZvmL8,https://api.spotify.com/v1/audio-analysis/1S2864wuYtHlKrHVcZvmL8,204756,4
0.614,0.821,6,-4.303,0,0.0315,0.206,0.00000337,0.316,0.634,164.97,audio_features,6l8J4Om3fIQpyL3Z9PRHMG,spotify:track:6l8J4Om3fIQpyL3Z9PRHMG,https://api.spotify.com/v1/tracks/6l8J4Om3fIQpyL3Z9PRHMG,https://api.spotify.com/v1/audio-analysis/6l8J4Om3fIQpyL3Z9PRHMG,271456,4
0.618,0.766,2,-6.579,0,0.0348,0.288,0.00000556,0.0776,0.736,93.022,audio_features,3FY0Di8jNnRaGQU11tW5iz,spotify:track:3FY0Di8jNnRaGQU11tW5iz,https://api.spotify.com/v1/tracks/3FY0Di8jNnRaGQU11tW5iz,https://api.spotify.com/v1/audio-analysis/3FY0Di8jNnRaGQU11tW5iz,331280,4
0.582,0.678,3,-7.125,0,0.0299,0.514,0.000197,0.0936,0.85,161.889,audio_features,3JQ0TtoVDZCFl7TWq4Fzri,spotify:track:3JQ0TtoVDZCFl7TWq4Fzri,https://api.spotify.com/v1/tracks/3JQ0TtoVDZCFl7TWq4Fzri,https://api.spotify.com/v1/audio-analysis/3JQ0TtoVDZCFl7TWq4Fzri,277507,4
0.765,0.654,7,-6.765,0,0.0277,0.314,0.0249,0.565,0.769,119.963,audio_features,3bsLhtMmRyYtJJIkIE2jJS,spotify:track:3bsLhtMmRyYtJJIkIE2jJS,https://api.spotify.com/v1/tracks/3bsLhtMmRyYtJJIkIE2jJS,https://api.spotify.com/v1/audio-analysis/3bsLhtMmRyYtJJIkIE2jJS,216500,4
0.348,0.767,0,-5.645,0,0.0619,0.711,0,0.524,0.856,178.782,audio_features,3YIYK3EqcXehfqMnt9b66S,spotify:track:3YIYK3EqcXehfqMnt9b66S,https://api.spotify.com/v1/tracks/3YIYK3EqcXehfqMnt9b66S,https://api.spotify.com/v1/audio-analysis/3YIYK3EqcXehfqMnt9b66S,227147,4
0.33,0.698,0,-5.173,1,0.0345,0.427,0.00000297,0.155,0.387,146.225,audio_features,2mPttlXW7vynBXATdodoFA,spotify:track:2mPttlXW7vynBXATdodoFA,https://api.spotify.com/v1/tracks/2mPttlXW7vynBXATdodoFA,https://api.spotify.com/v1/audio-analysis/2mPttlXW7vynBXATdodoFA,257254,4
0.301,0.844,9,-7.655,0,0.0647,0.0341,0.0000323,0.519,0.278,132.148,audio_features,3FLzPCK9XYpNI2vi4ZR38X,spotify:track:3FLzPCK9XYpNI2vi4ZR38X,https://api.spotify.com/v1/tracks/3FLzPCK9XYpNI2vi4ZR38X,https://api.spotify.com/v1/audio-analysis/3FLzPCK9XYpNI2vi4ZR38X,231079,4
0.361,0.795,4,-4.319,1,0.0351,0.32,0,0.271,0.678,142.943,audio_features,4MnCuV2RM6OwyKNBdimy7g,spotify:track:4MnCuV2RM6OwyKNBdimy7g,https://api.spotify.com/v1/tracks/4MnCuV2RM6OwyKNBdimy7g,https://api.spotify.com/v1/audio-analysis/4MnCuV2RM6OwyKNBdimy7g,282540,4
0.459,0.792,4,-6.531,0,0.0577,0.0456,0.0000134,0.18,0.726,104.532,audio_features,7HV9chJscuwONrIZp4FOgq,spotify:track:7HV9chJscuwONrIZp4FOgq,https://api.spotify.com/v1/tracks/7HV9chJscuwONrIZp4FOgq,https://api.spotify.com/v1/audio-analysis/7HV9chJscuwONrIZp4FOgq,214413,4
0.509,0.735,4,-7.433,0,0.0454,0.3,0.00000118,0.489,0.74,97.488,audio_features,4P6wPtSh9kSC12K6d81I3y,spotify:track:4P6wPtSh9kSC12K6d81I3y,https://api.spotify.com/v1/tracks/4P6wPtSh9kSC12K6d81I3y,https://api.spotify.com/v1/audio-analysis/4P6wPtSh9kSC12K6d81I3y,246178,4
0.207,0.821,2,-6.484,1,0.0622,0.0431,0.0000118,0.504,0.752,170.106,audio_features,1pTjOgIi0BvJw5a5AV8mfU,spotify:track:1pTjOgIi0BvJw5a5AV8mfU,https://api.spotify.com/v1/tracks/1pTjOgIi0BvJw5a5AV8mfU,https://api.spotify.com/v1/audio-analysis/1pTjOgIi0BvJw5a5AV8mfU,420546,4
0.389,0.834,11,-5.077,1,0.042,0.0826,0.000214,0.362,0.389,146.853,audio_features,5dbpW8KqJUp8qrf3FEHIlJ,spotify:track:5dbpW8KqJUp8qrf3FEHIlJ,https://api.spotify.com/v1/tracks/5dbpW8KqJUp8qrf3FEHIlJ,https://api.spotify.com/v1/audio-analysis/5dbpW8KqJUp8qrf3FEHIlJ,232186,4
0.498,0.944,11,-5.961,1,0.0438,0.632,0.00394,0.268,0.824,160.155,audio_features,1RwWt8HymGBe17xJbV4k2a,spotify:track:1RwWt8HymGBe17xJbV4k2a,https://api.spotify.com/v1/tracks/1RwWt8HymGBe17xJbV4k2a,https://api.spotify.com/v1/audio-analysis/1RwWt8HymGBe17xJbV4k2a,380066,4
0.286,0.834,7,-6.942,1,0.0535,0.171,0.000282,0.898,0.295,90.8,audio_features,3ROUNE5vmAKvyQNCIKaDfb,spotify:track:3ROUNE5vmAKvyQNCIKaDfb,https://api.spotify.com/v1/tracks/3ROUNE5vmAKvyQNCIKaDfb,https://api.spotify.com/v1/audio-analysis/3ROUNE5vmAKvyQNCIKaDfb,421982,4
0.815,0.66,5,-2.921,1,0.0289,0.64,0,0.0644,0.935,125.973,audio_features,0OxdOvCm6p0zgdqLUeXIWa,spotify:track:0OxdOvCm6p0zgdqLUeXIWa,https://api.spotify.com/v1/tracks/0OxdOvCm6p0zgdqLUeXIWa,https://api.spotify.com/v1/audio-analysis/0OxdOvCm6p0zgdqLUeXIWa,237529,4
0.696,0.529,7,-5.103,0,0.0259,0.0489,0.0000274,0.116,0.353,115.031,audio_features,5lXyGXGtnlQ1iYpbzjK4xJ,spotify:track:5lXyGXGtnlQ1iYpbzjK4xJ,https://api.spotify.com/v1/tracks/5lXyGXGtnlQ1iYpbzjK4xJ,https://api.spotify.com/v1/audio-analysis/5lXyGXGtnlQ1iYpbzjK4xJ,309150,4
0.698,0.672,6,-4.911,0,0.0554,0.282,0,0.102,0.719,165.111,audio_features,4umGQMLsJIBmAp0MP3R1uS,spotify:track:4umGQMLsJIBmAp0MP3R1uS,https://api.spotify.com/v1/tracks/4umGQMLsJIBmAp0MP3R1uS,https://api.spotify.com/v1/audio-analysis/4umGQMLsJIBmAp0MP3R1uS,316418,4
0.696,0.862,2,-2.833,1,0.0296,0.521,0,0.328,0.939,151.964,audio_features,5wbShVBQVzJuFzMU0Fyet6,spotify:track:5wbShVBQVzJuFzMU0Fyet6,https://api.spotify.com/v1/tracks/5wbShVBQVzJuFzMU0Fyet6,https://api.spotify.com/v1/audio-analysis/5wbShVBQVzJuFzMU0Fyet6,205595,4
0.676,0.602,10,-5.206,0,0.0266,0.16,0.00000121,0.144,0.288,125.013,audio_features,54SIwFeSWFWSc6dBzqBPA6,spotify:track:54SIwFeSWFWSc6dBzqBPA6,https://api.spotify.com/v1/tracks/54SIwFeSWFWSc6dBzqBPA6,https://api.spotify.com/v1/audio-analysis/54SIwFeSWFWSc6dBzqBPA6,321360,4
0.432,0.77,4,-4.448,0,0.0295,0.474,0.0000212,0.104,0.81,142.469,audio_features,7JQas0bS73ZbmSxhYrNJrU,spotify:track:7JQas0bS73ZbmSxhYrNJrU,https://api.spotify.com/v1/tracks/7JQas0bS73ZbmSxhYrNJrU,https://api.spotify.com/v1/audio-analysis/7JQas0bS73ZbmSxhYrNJrU,332974,4
0.621,0.656,9,-6.146,0,0.0273,0.448,0.00245,0.0879,0.885,149.968,audio_features,53eBa428a7KEVtlHKrhW6m,spotify:track:53eBa428a7KEVtlHKrhW6m,https://api.spotify.com/v1/tracks/53eBa428a7KEVtlHKrhW6m,https://api.spotify.com/v1/audio-analysis/53eBa428a7KEVtlHKrhW6m,277200,4
0.627,0.667,7,-3.791,1,0.0264,0.245,0.00000496,0.163,0.717,144.974,audio_features,68Bu8GndDpA0fsJIlJLy2D,spotify:track:68Bu8GndDpA0fsJIlJLy2D,https://api.spotify.com/v1/tracks/68Bu8GndDpA0fsJIlJLy2D,https://api.spotify.com/v1/audio-analysis/68Bu8GndDpA0fsJIlJLy2D,223887,4
0.623,0.865,2,-5.465,1,0.0418,0.207,0.00000183,0.165,0.73,149.938,audio_features,3G9WiZA7EeakgHl2lE62lp,spotify:track:3G9WiZA7EeakgHl2lE62lp,https://api.spotify.com/v1/tracks/3G9WiZA7EeakgHl2lE62lp,https://api.spotify.com/v1/audio-analysis/3G9WiZA7EeakgHl2lE62lp,266672,4
0.613,0.674,7,-8.457,0,0.188,0.241,0,0.0901,0.482,171.941,audio_features,5zh2dBPNgfM6CsahSzTNhE,spotify:track:5zh2dBPNgfM6CsahSzTNhE,https://api.spotify.com/v1/tracks/5zh2dBPNgfM6CsahSzTNhE,https://api.spotify.com/v1/audio-analysis/5zh2dBPNgfM6CsahSzTNhE,257483,4
0.685,0.712,7,-6.194,0,0.037,0.379,0.0000074,0.32,0.325,140.938,audio_features,1U0ji4vqnlAcnw7OnyeFHi,spotify:track:1U0ji4vqnlAcnw7OnyeFHi,https://api.spotify.com/v1/tracks/1U0ji4vqnlAcnw7OnyeFHi,https://api.spotify.com/v1/audio-analysis/1U0ji4vqnlAcnw7OnyeFHi,246170,4
0.611,0.854,2,-3.89,0,0.0345,0.135,0,0.048,0.8,92.983,audio_features,65XORQy4wkDqspG41rkrzy,spotify:track:65XORQy4wkDqspG41rkrzy,https://api.spotify.com/v1/tracks/65XORQy4wkDqspG41rkrzy,https://api.spotify.com/v1/audio-analysis/65XORQy4wkDqspG41rkrzy,326833,4
0.572,0.77,3,-4.397,0,0.0303,0.355,0.00000323,0.138,0.855,161.912,audio_features,4I6YuFtzjkjmZUoE7vKpfK,spotify:track:4I6YuFtzjkjmZUoE7vKpfK,https://api.spotify.com/v1/tracks/4I6YuFtzjkjmZUoE7vKpfK,https://api.spotify.com/v1/audio-analysis/4I6YuFtzjkjmZUoE7vKpfK,271000,4
0.654,0.881,0,-5.302,1,0.0325,0.182,0.0000414,0.136,0.895,158.873,audio_features,2HI2IEZ2sa3lOsXOsKW9GW,spotify:track:2HI2IEZ2sa3lOsXOsKW9GW,https://api.spotify.com/v1/tracks/2HI2IEZ2sa3lOsXOsKW9GW,https://api.spotify.com/v1/audio-analysis/2HI2IEZ2sa3lOsXOsKW9GW,258911,4
0.614,0.821,6,-4.303,0,0.0315,0.206,0.00000337,0.316,0.634,164.97,audio_features,4uCcTSfkb6oeuEoG08Sfxe,spotify:track:4uCcTSfkb6oeuEoG08Sfxe,https://api.spotify.com/v1/tracks/4uCcTSfkb6oeuEoG08Sfxe,https://api.spotify.com/v1/audio-analysis/4uCcTSfkb6oeuEoG08Sfxe,271456,4
0.394,0.745,7,-6.689,1,0.0516,0.222,0.00000127,0.151,0.671,146.285,audio_features,2AHDxPj1FbErU0VnjvZWBh,spotify:track:2AHDxPj1FbErU0VnjvZWBh,https://api.spotify.com/v1/tracks/2AHDxPj1FbErU0VnjvZWBh,https://api.spotify.com/v1/audio-analysis/2AHDxPj1FbErU0VnjvZWBh,335256,4
0.585,0.893,6,-8.066,0,0.0406,0.0291,0.617,0.415,0.7,92.481,audio_features,01RxPYsv9wx7j92fZ8lEgI,spotify:track:01RxPYsv9wx7j92fZ8lEgI,https://api.spotify.com/v1/tracks/01RxPYsv9wx7j92fZ8lEgI,https://api.spotify.com/v1/audio-analysis/01RxPYsv9wx7j92fZ8lEgI,303056,4
0.56,0.751,5,-6.679,0,0.0334,0.488,0.0000549,0.662,0.853,135.099,audio_features,2wKYjazWRNp368JHWijbrG,spotify:track:2wKYjazWRNp368JHWijbrG,https://api.spotify.com/v1/tracks/2wKYjazWRNp368JHWijbrG,https://api.spotify.com/v1/audio-analysis/2wKYjazWRNp368JHWijbrG,366747,4
0.299,0.711,2,-9.893,1,0.0308,0.109,0.00000258,0.102,0.652,153.64,audio_features,466zuQLl9QCX1q7sTE5IxJ,spotify:track:466zuQLl9QCX1q7sTE5IxJ,https://api.spotify.com/v1/tracks/466zuQLl9QCX1q7sTE5IxJ,https://api.spotify.com/v1/audio-analysis/466zuQLl9QCX1q7sTE5IxJ,362240,4
0.463,0.694,11,-7.167,0,0.0358,0.553,0.000244,0.559,0.827,139.381,audio_features,2Ty2xPSF4uPd1wq0ZNBlLb,spotify:track:2Ty2xPSF4uPd1wq0ZNBlLb,https://api.spotify.com/v1/tracks/2Ty2xPSF4uPd1wq0ZNBlLb,https://api.spotify.com/v1/audio-analysis/2Ty2xPSF4uPd1wq0ZNBlLb,219429,4
0.369,0.459,4,-11.147,1,0.0509,0.226,0.00000194,0.404,0.587,134.295,audio_features,2io1N22kYz6MYzxa9qd2xc,spotify:track:2io1N22kYz6MYzxa9qd2xc,https://api.spotify.com/v1/tracks/2io1N22kYz6MYzxa9qd2xc,https://api.spotify.com/v1/audio-analysis/2io1N22kYz6MYzxa9qd2xc,349362,4
0.318,0.713,2,-6.141,0,0.0311,0.731,0.0086,0.192,0.368,141.518,audio_features,2yAeFNWFKFJn62gU57a0Jo,spotify:track:2yAeFNWFKFJn62gU57a0Jo,https://api.spotify.com/v1/tracks/2yAeFNWFKFJn62gU57a0Jo,https://api.spotify.com/v1/audio-analysis/2yAeFNWFKFJn62gU57a0Jo,220709,4
0.361,0.84,0,-6.846,0,0.0362,0.513,0.0000261,0.394,0.923,147.133,audio_features,4ozcaTvzsuWYE6sBygJjTB,spotify:track:4ozcaTvzsuWYE6sBygJjTB,https://api.spotify.com/v1/tracks/4ozcaTvzsuWYE6sBygJjTB,https://api.spotify.com/v1/audio-analysis/4ozcaTvzsuWYE6sBygJjTB,222517,4
